station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,elevation,day,cos_week_day,sin_week_day,cos_hour,sin_hour,temperature,precipitation,O3_1,O3_2,O3_3,O3_diff_1,O3_diff_2,PM10_1,NO2_1,power_area_50_1,power_area_50_2,target
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,6.8,0.0,4.0,7.0,14.0,-3.0,-10.0,19.0,37.0,72.27055428036327,75.75252895386045,6.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.25881904510252074,0.9659258262890683,6.575,0.0,6.0,4.0,7.0,2.0,-1.0,12.0,34.0,70.63914814007914,72.27055428036327,2.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,6.123233995736766e-17,1.0,6.35,0.0,2.0,6.0,4.0,-4.0,-2.0,16.0,36.0,71.25519016734776,70.63914814007914,2.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,0.9659258262890683,6.35,0.0,2.0,2.0,6.0,0.0,-4.0,21.0,33.0,75.46581720039218,71.25519016734776,2.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.4999999999999998,0.8660254037844388,6.275,0.0,2.0,2.0,2.0,0.0,0.0,18.0,32.0,83.70242104916345,75.46581720039218,2.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.7071067811865475,0.7071067811865476,6.25,0.0,2.0,2.0,2.0,0.0,0.0,22.0,34.0,89.38629102104348,83.70242104916345,2.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.8660254037844387,0.49999999999999994,6.075,0.0,2.0,2.0,2.0,0.0,0.0,21.0,33.0,98.59157544689567,89.38629102104348,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.9659258262890682,0.258819045102521,6.575,0.0,3.0,2.0,2.0,1.0,1.0,21.0,32.0,109.65205018713904,98.59157544689567,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-1.0,1.2246467991473532e-16,6.65,0.0,3.0,3.0,2.0,0.0,1.0,23.0,33.0,116.3783536781765,109.65205018713904,4.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.9659258262890683,-0.2588190451025208,7.65,0.0,4.0,3.0,3.0,1.0,1.0,24.0,33.0,119.9008732294365,116.3783536781765,4.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.8660254037844388,-0.4999999999999998,8.149999999999999,0.0,4.0,4.0,3.0,0.0,1.0,24.0,34.0,114.44406709560278,119.9008732294365,4.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.7071067811865479,-0.7071067811865471,8.35,0.0,4.0,4.0,4.0,0.0,0.0,25.0,37.0,111.39109966594684,114.44406709560278,4.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.5000000000000004,-0.8660254037844384,9.0,0.0,4.0,4.0,4.0,0.0,0.0,23.0,38.0,108.46949907484526,111.39109966594684,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,-0.9659258262890683,9.675,0.0,3.0,4.0,4.0,-1.0,-1.0,19.0,44.0,107.53569614467558,108.46949907484526,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,-1.8369701987210297e-16,-1.0,10.75,0.0,3.0,3.0,4.0,0.0,-1.0,11.0,46.0,118.52793709268668,107.53569614467558,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.2588190451025203,-0.9659258262890684,10.825,0.0,3.0,3.0,3.0,0.0,0.0,12.0,60.0,129.6293237534202,118.52793709268668,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.5,-0.8660254037844386,11.35,0.0,3.0,3.0,3.0,0.0,0.0,12.0,59.0,133.4400524021879,129.6293237534202,4.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.7071067811865475,-0.7071067811865477,10.925,0.0,4.0,3.0,3.0,1.0,1.0,9.0,57.0,133.4985614919087,133.4400524021879,3.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,10.8,0.0,3.0,4.0,3.0,-1.0,0.0,9.0,58.0,125.0093703132901,133.4985614919087,25.0
0,0,1,0,0,0,0,312,24,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,10.725,0.0,25.0,3.0,4.0,22.0,21.0,4.0,30.0,113.22736830142117,125.0093703132901,46.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.9659258262890683,0.25881904510252074,10.9,0.0,46.0,25.0,3.0,21.0,43.0,2.0,12.0,99.7513826329167,113.22736830142117,54.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.8660254037844387,0.49999999999999994,10.0,0.0,54.0,46.0,25.0,8.0,29.0,0.0,8.0,79.07406909819505,99.7513826329167,54.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.7071067811865476,0.7071067811865475,9.05,0.0,54.0,54.0,46.0,0.0,8.0,0.0,7.0,74.58179040596364,79.07406909819505,51.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.5000000000000001,0.8660254037844386,8.975,0.0,51.0,54.0,54.0,-3.0,-3.0,0.0,10.0,72.61162484049738,74.58179040596364,43.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.25881904510252074,0.9659258262890683,9.025,0.0,43.0,51.0,54.0,-8.0,-11.0,0.0,18.0,72.54410142447088,72.61162484049738,32.0
0,0,1,0,0,0,0,312,25,1.0,0.0,6.123233995736766e-17,1.0,8.850000000000001,0.0,32.0,43.0,51.0,-11.0,-19.0,0.0,30.0,73.97491698698548,72.54410142447088,13.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.25881904510252063,0.9659258262890683,8.225,0.0,13.0,32.0,43.0,-19.0,-30.0,1.0,53.0,82.46379845921297,73.97491698698548,9.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.4999999999999998,0.8660254037844388,6.925,0.0,9.0,13.0,32.0,-4.0,-23.0,2.0,59.0,104.05845496644504,82.46379845921297,2.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.7071067811865475,0.7071067811865476,6.95,0.0,2.0,9.0,13.0,-7.0,-11.0,6.0,72.0,133.3195640927677,104.05845496644504,9.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.8660254037844387,0.49999999999999994,6.65,0.0,9.0,2.0,9.0,7.0,0.0,7.0,72.0,153.6883772166313,133.3195640927677,49.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.9659258262890682,0.258819045102521,7.975,0.0,49.0,9.0,2.0,40.0,47.0,3.0,30.0,156.10046581396537,153.6883772166313,68.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-1.0,1.2246467991473532e-16,8.375,0.0,68.0,49.0,9.0,19.0,59.0,1.0,13.0,157.76335438482076,156.10046581396537,69.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.9659258262890683,-0.2588190451025208,8.3,0.0,69.0,68.0,49.0,1.0,20.0,2.0,12.0,156.71827389533047,157.76335438482076,69.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.8660254037844388,-0.4999999999999998,8.149999999999999,0.0,69.0,69.0,68.0,0.0,1.0,1.0,10.0,147.6815633358407,156.71827389533047,68.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.7071067811865479,-0.7071067811865471,7.85,0.0,68.0,69.0,69.0,-1.0,-1.0,2.0,11.0,145.19742493819376,147.6815633358407,69.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.5000000000000004,-0.8660254037844384,7.425,0.0,69.0,68.0,69.0,1.0,0.0,2.0,9.0,148.88555778099837,145.19742493819376,63.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-0.25881904510252063,-0.9659258262890683,6.5,0.0,63.0,69.0,68.0,-6.0,-5.0,4.0,15.0,153.59031209216167,148.88555778099837,62.0
0,0,1,0,0,0,0,312,25,1.0,0.0,-1.8369701987210297e-16,-1.0,5.449999999999999,0.0,62.0,63.0,69.0,-1.0,-7.0,4.0,15.0,162.45077765944097,153.59031209216167,54.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.2588190451025203,-0.9659258262890684,4.675,0.0,54.0,62.0,63.0,-8.0,-9.0,6.0,22.0,168.423849115339,162.45077765944097,22.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.5,-0.8660254037844386,3.775,0.0,22.0,54.0,62.0,-32.0,-40.0,13.0,60.0,165.30527050997264,168.423849115339,29.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.7071067811865475,-0.7071067811865477,3.1,0.0,29.0,22.0,54.0,7.0,-25.0,13.0,51.0,154.22031996761996,165.30527050997264,53.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.8660254037844384,-0.5000000000000004,2.675,0.0,53.0,29.0,22.0,24.0,31.0,6.0,22.0,139.51772364763772,154.22031996761996,60.0
0,0,1,0,0,0,0,312,25,1.0,0.0,0.9659258262890681,-0.2588190451025215,2.925,0.0,60.0,53.0,29.0,7.0,31.0,4.0,15.0,124.91677029233216,139.51772364763772,63.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,2.625,0.0,63.0,60.0,53.0,3.0,10.0,4.0,11.0,107.93687426459428,124.91677029233216,72.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,2.625,0.0,72.0,63.0,60.0,9.0,12.0,3.0,4.0,83.08128376849434,107.93687426459428,73.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,2.775,0.0,73.0,72.0,63.0,1.0,10.0,3.0,4.0,79.30443673710937,83.08128376849434,73.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,2.85,0.0,73.0,73.0,72.0,0.0,1.0,3.0,3.0,77.0733269825681,79.30443673710937,72.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,2.9,0.0,72.0,73.0,73.0,-1.0,-1.0,3.0,3.0,75.95972894925639,77.0733269825681,71.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,2.825,0.0,71.0,72.0,73.0,-1.0,-2.0,3.0,4.0,78.43170472659598,75.95972894925639,68.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.25881904510252063,0.9659258262890683,3.075,0.0,68.0,71.0,72.0,-3.0,-4.0,3.0,6.0,85.70844299433776,78.43170472659598,66.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.4999999999999998,0.8660254037844388,3.35,0.0,66.0,68.0,71.0,-2.0,-5.0,3.0,9.0,106.76279520751731,85.70844299433776,63.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.7071067811865475,0.7071067811865476,3.675,0.0,63.0,66.0,68.0,-3.0,-5.0,4.0,12.0,136.93029017156866,106.76279520751731,41.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.8660254037844387,0.49999999999999994,3.5,0.0,41.0,63.0,66.0,-22.0,-25.0,6.0,35.0,158.40446671515497,136.93029017156866,41.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.9659258262890682,0.258819045102521,4.25,0.0,41.0,41.0,63.0,0.0,-22.0,8.0,33.0,164.23488936552582,158.40446671515497,60.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-1.0,1.2246467991473532e-16,5.675,0.0,60.0,41.0,41.0,19.0,19.0,5.0,16.0,161.7810138408805,164.23488936552582,65.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.9659258262890683,-0.2588190451025208,6.25,0.0,65.0,60.0,41.0,5.0,24.0,4.0,14.0,161.87821683862256,161.7810138408805,71.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.8660254037844388,-0.4999999999999998,6.525,0.0,71.0,65.0,60.0,6.0,11.0,3.0,12.0,152.33171186716723,161.87821683862256,73.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.7071067811865479,-0.7071067811865471,6.475,0.0,73.0,71.0,65.0,2.0,8.0,2.0,12.0,146.71071754572716,152.33171186716723,72.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.5000000000000004,-0.8660254037844384,6.325,0.0,72.0,73.0,71.0,-1.0,1.0,2.0,13.0,150.56644504897062,146.71071754572716,66.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-0.25881904510252063,-0.9659258262890683,5.75,0.0,66.0,72.0,73.0,-6.0,-7.0,3.0,17.0,156.6205977060257,150.56644504897062,60.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,-1.8369701987210297e-16,-1.0,4.9,0.0,60.0,66.0,72.0,-6.0,-12.0,4.0,21.0,165.08433534219142,156.6205977060257,47.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.2588190451025203,-0.9659258262890684,4.325,0.0,47.0,60.0,66.0,-13.0,-19.0,5.0,29.0,170.0778340861421,165.08433534219142,46.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.5,-0.8660254037844386,3.875,0.0,46.0,47.0,60.0,-1.0,-14.0,5.0,29.0,167.49707256422766,170.0778340861421,45.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.7071067811865475,-0.7071067811865477,3.275,0.0,45.0,46.0,47.0,-1.0,-2.0,6.0,28.0,156.77272614480017,167.49707256422766,57.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.8660254037844384,-0.5000000000000004,3.4,0.0,57.0,45.0,46.0,12.0,11.0,5.0,15.0,142.59170652585985,156.77272614480017,61.0
0,0,1,0,0,0,0,312,26,0.6234898018587336,0.7818314824680297,0.9659258262890681,-0.2588190451025215,2.975,0.0,61.0,57.0,45.0,4.0,16.0,4.0,9.0,127.84835899386178,142.59170652585985,61.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.9659258262890683,0.25881904510252074,2.65,0.0,61.0,61.0,57.0,0.0,4.0,4.0,8.0,110.722833190914,127.84835899386178,63.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,2.1750000000000003,0.0,63.0,61.0,61.0,2.0,2.0,4.0,6.0,85.66186231515155,110.722833190914,63.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.7071067811865476,0.7071067811865475,1.925,0.0,63.0,63.0,61.0,0.0,2.0,5.0,5.0,80.66802959076021,85.66186231515155,58.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,1.75,0.0,58.0,63.0,63.0,-5.0,-5.0,5.0,8.0,77.50066651853204,80.66802959076021,52.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.25881904510252074,0.9659258262890683,1.2,0.0,52.0,58.0,63.0,-6.0,-11.0,5.0,13.0,77.872039412509,77.50066651853204,48.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,6.123233995736766e-17,1.0,0.95,0.0,48.0,52.0,58.0,-4.0,-10.0,6.0,17.0,79.26014255890912,77.872039412509,43.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,0.9659258262890683,0.875,0.0,43.0,48.0,52.0,-5.0,-9.0,6.0,21.0,88.90163334500997,79.26014255890912,31.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.4999999999999998,0.8660254037844388,0.15,0.0,31.0,43.0,48.0,-12.0,-17.0,6.0,34.0,111.52874966893374,88.90163334500997,21.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.7071067811865475,0.7071067811865476,0.0,0.0,21.0,31.0,43.0,-10.0,-22.0,7.0,46.0,142.48051497248423,111.52874966893374,24.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.8660254037844387,0.49999999999999994,-0.05,0.0,24.0,21.0,31.0,3.0,-7.0,9.0,45.0,164.95023363407302,142.48051497248423,31.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.9659258262890682,0.258819045102521,1.05,0.0,31.0,24.0,21.0,7.0,10.0,9.0,35.0,170.5549334153586,164.95023363407302,33.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-1.0,1.2246467991473532e-16,1.775,0.0,33.0,31.0,24.0,2.0,9.0,9.0,32.0,172.37873959435038,170.5549334153586,41.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.9659258262890683,-0.2588190451025208,3.025,0.0,41.0,33.0,31.0,8.0,10.0,7.0,25.0,169.33413824589937,172.37873959435038,42.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.8660254037844388,-0.4999999999999998,4.175,0.0,42.0,41.0,33.0,1.0,9.0,7.0,26.0,159.8980850635025,169.33413824589937,39.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.7071067811865479,-0.7071067811865471,4.375,0.0,39.0,42.0,41.0,-3.0,-2.0,8.0,30.0,155.60439859537897,159.8980850635025,32.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.5000000000000004,-0.8660254037844384,4.575,0.0,32.0,39.0,42.0,-7.0,-10.0,9.0,37.0,156.23290455868707,155.60439859537897,17.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,-0.9659258262890683,4.3,0.0,17.0,32.0,39.0,-15.0,-22.0,10.0,53.0,158.43928104754391,156.23290455868707,7.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,-1.8369701987210297e-16,-1.0,3.675,0.0,7.0,17.0,32.0,-10.0,-25.0,14.0,70.0,167.10171638212893,158.43928104754391,3.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.2588190451025203,-0.9659258262890684,3.5,0.0,3.0,7.0,17.0,-4.0,-14.0,26.0,86.0,171.3651004810388,167.10171638212893,4.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.5,-0.8660254037844386,3.1,0.0,4.0,3.0,7.0,1.0,-3.0,34.0,91.0,166.85396635851927,171.3651004810388,4.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.7071067811865475,-0.7071067811865477,2.35,0.0,4.0,4.0,3.0,0.0,1.0,39.0,90.0,157.55665394376717,166.85396635851927,5.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.8660254037844384,-0.5000000000000004,1.725,0.0,5.0,4.0,4.0,1.0,1.0,44.0,87.0,143.13953431029412,157.55665394376717,4.0
0,0,1,0,0,0,0,312,27,-0.22252093395631434,0.9749279121818236,0.9659258262890681,-0.2588190451025215,1.175,0.0,4.0,5.0,4.0,-1.0,0.0,36.0,72.0,127.29874038685004,143.13953431029412,3.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.9659258262890683,0.25881904510252074,0.825,0.0,3.0,4.0,5.0,-1.0,-2.0,31.0,61.0,110.16351645418412,127.29874038685004,3.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,0.0249999999999999,0.0,3.0,3.0,4.0,0.0,-1.0,30.0,64.0,85.03324028872599,110.16351645418412,3.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.7071067811865476,0.7071067811865475,-0.625,0.0,3.0,3.0,3.0,0.0,0.0,31.0,55.0,79.2068557910639,85.03324028872599,2.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.5000000000000001,0.8660254037844386,-0.7,0.0,2.0,3.0,3.0,-1.0,-1.0,27.0,49.0,77.53414319524678,79.2068557910639,2.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.25881904510252074,0.9659258262890683,-1.275,0.0,2.0,2.0,3.0,0.0,-1.0,31.0,48.0,76.89057942615777,77.53414319524678,2.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,6.123233995736766e-17,1.0,-1.375,0.0,2.0,2.0,2.0,0.0,0.0,27.0,44.0,78.93591732901497,76.89057942615777,2.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.25881904510252063,0.9659258262890683,-1.925,0.0,2.0,2.0,2.0,0.0,0.0,26.0,44.0,87.12524455956172,78.93591732901497,2.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.4999999999999998,0.8660254037844388,-2.025,0.0,2.0,2.0,2.0,0.0,0.0,25.0,48.0,110.30590231962742,87.12524455956172,2.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.7071067811865475,0.7071067811865476,-2.35,0.0,2.0,2.0,2.0,0.0,0.0,25.0,57.0,140.72273649580052,110.30590231962742,3.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.8660254037844387,0.49999999999999994,-2.075,0.0,3.0,2.0,2.0,1.0,1.0,24.0,59.0,163.6413766730192,140.72273649580052,5.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.9659258262890682,0.258819045102521,-0.675,0.0,5.0,3.0,2.0,2.0,3.0,26.0,62.0,168.5916459752288,163.6413766730192,9.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-1.0,1.2246467991473532e-16,1.025,0.0,9.0,5.0,3.0,4.0,6.0,20.0,48.0,169.69095847964766,168.5916459752288,17.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.9659258262890683,-0.2588190451025208,2.25,0.0,17.0,9.0,5.0,8.0,12.0,17.0,40.0,168.01931936991434,169.69095847964766,19.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.8660254037844388,-0.4999999999999998,3.55,0.0,19.0,17.0,9.0,2.0,10.0,13.0,39.0,158.3206230211618,168.01931936991434,18.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.7071067811865479,-0.7071067811865471,4.35,0.0,18.0,19.0,17.0,-1.0,1.0,14.0,44.0,153.79137449682506,158.3206230211618,14.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.5000000000000004,-0.8660254037844384,4.825,0.0,14.0,18.0,19.0,-4.0,-5.0,14.0,49.0,155.52097165062395,153.79137449682506,4.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-0.25881904510252063,-0.9659258262890683,3.875,0.0,4.0,14.0,18.0,-10.0,-14.0,19.0,62.0,159.68630135511813,155.52097165062395,3.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,-1.8369701987210297e-16,-1.0,3.225,0.0,3.0,4.0,14.0,-1.0,-11.0,31.0,78.0,166.6359564410903,159.68630135511813,4.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.2588190451025203,-0.9659258262890684,2.775,0.0,4.0,3.0,4.0,1.0,0.0,41.0,89.0,173.6224122842395,166.6359564410903,4.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.5,-0.8660254037844386,2.525,0.0,4.0,4.0,3.0,0.0,1.0,38.0,96.0,168.91752073851828,173.6224122842395,5.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.7071067811865475,-0.7071067811865477,2.375,0.0,5.0,4.0,4.0,1.0,1.0,48.0,97.0,156.1338063669065,168.91752073851828,5.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.8660254037844384,-0.5000000000000004,2.025,0.0,5.0,5.0,4.0,0.0,1.0,50.0,102.0,141.94064578114046,156.1338063669065,4.0
0,0,1,0,0,0,0,312,28,-0.900968867902419,0.43388373911755823,0.9659258262890681,-0.2588190451025215,1.6,0.0,4.0,5.0,5.0,-1.0,-1.0,38.0,79.0,125.644874853934,141.94064578114046,4.0
0,0,1,0,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,0.9659258262890683,0.25881904510252074,1.525,0.0,4.0,4.0,5.0,0.0,-1.0,42.0,84.0,108.8204082343438,125.644874853934,4.0
0,0,1,0,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.475,0.0,4.0,4.0,4.0,0.0,0.0,40.0,76.0,85.36146250625538,108.8204082343438,3.0
0,0,1,0,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,0.7071067811865476,0.7071067811865475,0.1,0.0,3.0,4.0,4.0,-1.0,-1.0,34.0,62.0,79.31380324693319,85.36146250625538,3.0
0,0,1,0,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,-0.35,0.0,3.0,3.0,4.0,0.0,-1.0,32.0,54.0,77.72110524811163,79.31380324693319,3.0
0,0,1,0,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,-0.475,0.0,3.0,3.0,3.0,0.0,0.0,28.0,50.0,77.14872756749743,77.72110524811163,2.0
0,0,1,0,0,0,0,312,29,-0.9009688679024191,-0.433883739117558,6.123233995736766e-17,1.0,-0.7,0.0,2.0,3.0,3.0,-1.0,-1.0,27.0,49.0,78.92247559941966,77.14872756749743,2.0
